ts_utc	script	protocol	dataset	model	median	p95	max	mean	n	seconds	git_commit	git_dirty	host	os_arch	python	sklearn	numpy	scipy	notes
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMY	decision_tree	4.304	8.973	14.061			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMY	random_forest	1.813	4.341	8.029			1.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMY	gradient_boost	0.819	2.926	17.404			1.3			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMY	gaussian_process	0.065	0.191	0.807			274.9			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMY	mlp_shallow	1.434	6.037	19.398			0.6			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMY	mlp_deep	1.208	4.108	14.030			7.7			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMY	poly3_de00_nm	0.372	1.170	5.783			8.6			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMY	poly3_de00_powell	0.375	1.043	4.135			180.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMYK	poly3	0.822	6.643	28.377			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMYK	ridge	8.820	25.102	42.406			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMYK	lasso	8.771	25.522	43.085			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMYK	elastic	8.790	25.174	42.785			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMYK	pcr	8.820	25.102	42.406			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMYK	plsr	8.699	25.352	43.411			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMYK	knn	2.160	5.897	20.065			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMYK	svm	0.994	4.444	11.380			0.3			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMYK	decision_tree	4.436	10.299	19.473			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMYK	random_forest	2.556	5.809	15.989			1.6			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMYK	gradient_boost	1.539	6.910	30.171			2.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMYK	gaussian_process	0.072	0.292	3.248			962.6			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMYK	mlp_shallow	1.966	11.146	29.032			0.5			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMYK	mlp_deep	1.675	9.782	34.017			39.9			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMYK	poly3_de00_nm	0.763	6.155	31.100			9.3			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMYK	poly3_de00_powell	0.769	5.416	31.870			348.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	KCMYG-5	poly3	1.480	7.975	50.158			0.7			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	KCMYG-5	ridge	10.741	25.485	50.334			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	KCMYG-5	lasso	10.690	25.625	50.120			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	KCMYG-5	elastic	10.736	25.535	50.126			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	KCMYG-5	pcr	10.741	25.485	50.334			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	KCMYG-5	plsr	13.546	32.219	53.675			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	KCMYG-5	knn	1.814	4.877	55.180			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	KCMYG-5	svm	1.192	6.350	50.622			4.1			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	KCMYG-5	decision_tree	4.801	14.441	51.134			0.1			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	KCMYG-5	random_forest	2.300	6.656	35.961			5.2			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	KCMYG-5	gradient_boost	2.821	10.612	34.066			11.3			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	KCMYG-5	gaussian_process	0.851	2.274	42.462			3134.1			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	KCMYG-5	mlp_shallow	1.998	11.453	49.903			3.4			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	KCMYG-5	mlp_deep	1.925	9.166	37.519			166.2			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	KCMYG-5	poly3_de00_nm	1.445	7.314	51.492			16.2			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	KCMYG-5	poly3_de00_powell	1.424	5.846	49.052			1367.4			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGB-7	poly3	3.276	24.876	52.696			3.5			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGB-7	ridge	11.148	31.278	49.914			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGB-7	lasso	11.468	30.637	48.609			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGB-7	elastic	11.380	30.898	49.047			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGB-7	pcr	11.148	31.278	49.914			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGB-7	plsr	17.438	38.048	65.167			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGB-7	knn	2.610	8.104	39.455			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGB-7	svm	1.792	13.653	41.002			2.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGB-7	decision_tree	5.036	15.368	85.477			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGB-7	random_forest	2.400	8.389	62.288			3.3			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGB-7	gradient_boost	3.956	17.799	45.087			6.2			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGB-7	gaussian_process	1.280	8.036	47.473			1338.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGB-7	mlp_shallow	2.999	19.078	42.938			3.2			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGB-7	mlp_deep	2.547	17.073	37.412			211.3			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGB-7	poly3_de00_nm	3.258	22.826	51.706			25.1			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGB-7	poly3_de00_powell	2.985	19.787	51.204			4583.5			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGV-7	poly3	5.310	25.118	54.355			3.7			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro3.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGV-7	ridge	15.006	27.588	47.912			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro3.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGV-7	lasso	14.973	27.888	51.026			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro3.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGV-7	elastic	15.024	27.546	50.401			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro3.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGV-7	pcr	15.006	27.588	47.912			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro3.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGV-7	plsr	18.359	37.385	53.348			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro3.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGV-7	knn	3.578	9.520	29.401			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro3.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGV-7	svm	2.186	11.166	32.512			2.9			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro3.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGV-7	decision_tree	5.517	15.006	45.418			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro3.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGV-7	random_forest	3.699	9.572	35.144			3.5			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro3.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGV-7	gradient_boost	3.850	15.539	39.399			3.8			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro3.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGV-7	gaussian_process	0.236	4.324	52.179			3810.2			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro3.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGV-7	mlp_shallow	3.296	14.525	38.632			2.4			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro3.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGV-7	mlp_deep	3.164	12.610	30.143			81.1			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro3.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGV-7	poly3_de00_nm	5.316	21.476	53.808			24.1			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro3.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	CMYKOGV-7	poly3_de00_powell	3.183	12.717	41.195			7194.6			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro3.log; ts = log mtime (not per-fit)
2026-08-12T07:02:35Z	run.py	5fold	CMYKOGB-7	poly3_de00_powell	2.979	19.324	49.052			2438.8			laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from run_ogb_powell.log; ts = log mtime (not per-fit)
2026-08-12T07:02:35Z	run.py	5fold	CMYKOGV-7	gaussian_process	0.249	4.497	49.757			226.4			laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from run_ogv_gp.log; ts = log mtime (not per-fit)
2026-08-12T07:02:35Z	run.py	5fold	CMYKOGV-7	poly3_de00_nm	5.375	21.828	52.271			10.3			laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from run_ogv_nm.log; ts = log mtime (not per-fit)
2026-08-12T07:02:35Z	run.py	5fold	CMYKOGV-7	poly3_de00_powell	3.104	12.482	48.585			3699.7			laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from run_ogv_powell.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run.py	5fold	PC10-CMYK	gaussian_process	0.056	0.454	7.100			215.0			laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run.py	5fold	PC11-CMY	gaussian_process	0.044	0.140	1.773			47.4			laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run.py	5fold	PC11-CMYK	gaussian_process	0.056	0.389	6.220			212.2			laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run.py	5fold	FOGRA51-CMY	gaussian_process	0.056	0.176	0.482			51.8			laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run.py	5fold	FOGRA51-CMYK	gaussian_process	0.067	0.266	4.185			219.8			laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run.py	5fold	KCMYG-5	gaussian_process	0.867	2.267	31.738			272.4			laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run.py	5fold	CMYKOGV-7	gaussian_process	0.249	4.497	49.757			430.0			laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run.py	5fold	CMYKOGB-7	gaussian_process	1.280	8.066	44.305			302.1			laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run_ifra.py	ifra-within-run	IFRA-wb-Age_64a_wb-CMYK	gaussian_process	0.755								laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run_ifra.py	ifra-within-run	IFRA-wb-Arena_111_wb-CMYK	gaussian_process	0.820								laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run_ifra.py	ifra-within-run	IFRA-wb-Dnvk_131_wb-CMYK	gaussian_process	1.052								laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run_ifra.py	ifra-within-run	IFRA-wb-GratN_90_wb-CMYK	gaussian_process	0.674								laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run_ifra.py	ifra-within-run	IFRA-wb-Mbd_103a_wb-CMYK	gaussian_process	0.721								laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run_ifra.py	ifra-within-run	IFRA-wb-NordK_92a_wb-CMYK	gaussian_process	0.992								laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run_ifra.py	ifra-within-run	IFRA-wb-PressJ_158_wb-CMYK	gaussian_process	2.141								laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run_ifra.py	ifra-within-run	IFRA-wb-RZPOI_125_2_wb-CMYK	gaussian_process	0.899								laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run_ifra.py	ifra-within-run	IFRA-wb-SudK_99_2_wb-CMYK	gaussian_process	1.172								laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run_ifra.py	ifra-within-run	IFRA-wb-Sudz_100_wb-CMYK	gaussian_process	1.392								laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run_ifra.py	ifra-within-run	IFRA-wb-TagesA_147_2_wb-CMYK	gaussian_process	0.847								laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run_ifra.py	ifra-within-run	IFRA-wb-TagesA_147_wb-CMYK	gaussian_process	0.835								laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run_ifra.py	ifra-within-run	IFRA-wb-marca_133_wb-CMYK	gaussian_process	1.984								laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run_ifra.py	ifra-loo	IFRA-wb-Age_64a_wb-CMYK	gaussian_process	2.169								laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run_ifra.py	ifra-loo	IFRA-wb-Arena_111_wb-CMYK	gaussian_process	4.410								laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run_ifra.py	ifra-loo	IFRA-wb-Dnvk_131_wb-CMYK	gaussian_process	2.006								laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run_ifra.py	ifra-loo	IFRA-wb-GratN_90_wb-CMYK	gaussian_process	5.720								laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run_ifra.py	ifra-loo	IFRA-wb-Mbd_103a_wb-CMYK	gaussian_process	1.775								laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run_ifra.py	ifra-loo	IFRA-wb-NordK_92a_wb-CMYK	gaussian_process	3.437								laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run_ifra.py	ifra-loo	IFRA-wb-PressJ_158_wb-CMYK	gaussian_process	6.451								laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream2.log; ts = log mtime (not per-fit)
2026-08-12T07:02:30Z	run_ifra.py	ifra-loo	IFRA-wb-RZPOI_125_2_wb-CMYK	gaussian_process	3.155								laptop-arm64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from stream2.log; ts = log mtime (not per-fit)
