SAMPLE_ID,INK_1,INK_2,INK_3,INK_4,INK_5,XYZ_X,XYZ_Y,XYZ_Z,LAB_L,LAB_A,LAB_B
1289,2.7,99.11,84.49,9.68,0.0,27.2609721524,15.2366212733,4.42967097882,45.9565957042,61.1017295053,31.3731810023
1290,97.96,0.0,24.76,0.0,100.0,3.81786583374,12.3165564267,6.44360950292,41.7148745728,-78.3564035806,14.0207508697
1291,97.5,0.0,48.38,0.0,100.0,3.86896117267,12.3492005443,5.52293237335,41.7658192531,-77.8191271084,18.3910910848
1292,97.37,0.0,70.9,0.0,100.0,3.61364958754,11.8614691258,4.04062181037,40.99509521,-78.348223234,25.0957198169
1293,97.33,0.0,92.91,0.0,100.0,3.6467973871,11.5695269037,2.8758952664,40.5236054192,-75.8058895784,32.1236863681
1294,100.0,0.47,0.18,5.91,79.95,5.84026229814,14.5484927027,15.0286096556,45.0094799077,-66.6159539099,-8.18170636383
1295,92.94,2.82,9.42,7.6,87.3,5.23806754198,13.8220178614,10.9421522544,43.9765949377,-69.1589115184,1.4170647078
1296,88.77,4.57,27.36,7.96,90.23,5.22122164555,13.9451295632,8.97346073994,44.1541379033,-70.1273990757,8.24841437539
1297,86.11,5.93,47.53,8.16,91.97,4.60204470139,12.9619446828,6.22593761574,42.7058495348,-71.6788210758,16.7029968284
1298,86.22,5.96,70.42,8.27,91.49,4.4460014055,12.6498776763,4.63183263176,42.2308904416,-71.7050540135,23.8188070249
1299,80.57,5.52,88.27,11.98,94.47,4.44981632821,12.151984596,3.06372552087,41.4566621376,-68.3165973136,32.3399987113
1300,60.44,2.78,96.58,23.28,100.0,4.43526740007,11.1488123863,1.92709765839,39.8299867712,-61.5007346429,39.0894700085
1301,95.99,4.81,7.8,15.32,66.38,5.57919048531,12.7909101683,14.5264019862,42.4464950364,-58.5391574293,-11.3234870659
1302,91.23,7.49,22.44,14.09,71.07,5.4696961302,12.8817480185,12.0820264036,42.5845262672,-60.407581536,-4.408289868
1303,88.52,9.14,40.56,13.48,73.24,5.1194428839,12.6672287294,9.40386220974,42.257502179,-63.1894206409,3.47582640202
1304,85.98,10.83,58.72,12.97,75.31,5.07509358016,12.6038395016,7.25820107223,42.1601624129,-63.3140737459,11.3280458077
1305,80.18,15.03,73.66,11.79,80.86,5.18019144153,12.6650292947,4.96202642273,42.2541301975,-62.4345035786,22.0807555991
1306,65.48,12.62,85.23,21.95,87.32,5.37258984755,12.2671640562,3.08449134365,41.6376210096,-57.4697751705,32.5015868938
1307,33.81,7.66,93.3,41.92,95.35,5.51757800788,10.8135262584,1.88179034282,39.2646090728,-45.5386370568,38.5662663621
1308,100.0,4.37,8.96,28.6,35.95,6.0788123677,11.4174046983,18.8349930672,40.2747776394,-43.5699126644,-25.2057415442
1309,94.63,10.4,19.54,22.67,46.7,5.85514830448,11.6315646314,15.8508233058,40.624455034,-47.5482982827,-17.7729911242
1310,92.51,11.96,36.68,21.29,49.07,5.71969440159,11.8364379333,13.2640332896,40.9549748305,-50.500253026,-10.5491619754
1311,91.08,13.03,54.34,20.44,50.38,5.32825790805,11.5576648035,9.63255388444,40.5042811501,-53.1113992843,-0.326734373566
1312,89.36,14.36,71.31,19.5,52.29,4.97300411497,11.3083326053,6.80436028775,40.0950036278,-55.677453897,9.66138416294
1313,75.71,19.04,78.36,19.54,66.29,5.80705779559,12.2623029031,4.8401833589,41.6300065815,-52.4220897808,21.6513607192
1314,54.21,16.78,85.57,31.8,76.09,6.5599496573,12.2476421199,3.01646542863,41.6070299844,-44.1949963149,32.9441169462
1315,18.4,19.7,92.47,45.99,87.03,6.34580782548,10.6517924343,1.75668843434,38.9876999531,-35.1503854835,39.3746313388
1316,98.22,13.8,17.48,34.75,12.32,5.86071388748,9.57441814853,18.2397534918,37.0675192523,-32.1544303737,-29.4340714044
1317,92.55,18.9,27.23,28.22,26.79,6.18179125049,10.6363129013,16.6963473634,38.9610503985,-36.7898885017,-22.6574252364
1318,92.54,18.87,46.25,28.17,25.33,5.60467699515,10.3720271712,12.6380841766,38.5020123527,-41.2430537979,-13.0401203053
1319,91.88,19.43,63.45,27.5,25.79,5.25932791118,10.3572655527,9.12835810655,38.4761440604,-45.1942234864,-2.0873997712
1320,87.98,22.75,76.88,23.95,33.68,5.41550312416,10.8469043168,6.45487956543,39.3214123338,-46.979015266,9.84428072593
1321,70.62,21.15,82.16,29.85,49.14,6.81911406396,12.1316793431,4.39070854603,41.4246420599,-40.7555371506,23.7813292766
1322,41.67,21.19,85.18,41.45,64.3,7.95393568516,12.4169179098,2.90173589228,41.8712139493,-31.7939097872,34.2520613781
1323,13.57,40.42,94.17,37.38,82.92,8.02612469926,11.5121036562,1.81762044361,40.4299353899,-24.9250257583,41.2276178212
1324,99.58,35.63,5.14,26.17,0.0,7.53665008039,9.5471684052,26.3422319349,37.0171262738,-14.7458818234,-45.2836077876
1325,94.16,29.18,18.93,33.22,0.0,6.88100279288,9.72324457957,20.7203923826,37.3410703369,-22.5303019796,-34.2133524221
1326,90.69,29.22,33.12,32.21,5.87,6.77777127827,10.1485726226,17.237605996,38.1077710684,-26.8773825481,-25.3839365754
1327,90.09,29.71,50.48,31.39,6.31,6.2552793586,10.0714821221,13.2121385492,37.970418364,-31.7300815789,-15.5529410577
1328,89.6,30.1,67.32,30.75,6.63,5.80334500118,10.0044126728,9.09316297856,37.8503489397,-36.1722387713,-3.04280419732
1329,83.84,27.33,80.1,33.74,11.73,6.17041450791,10.5818832572,6.20236962266,38.8671385371,-36.507930486,10.1913056708
1330,61.63,25.92,82.31,39.08,34.53,8.39361654933,12.644952196,4.51685986921,42.2233316771,-29.3729008048,24.4447156133
1331,32.13,29.68,85.76,46.08,52.9,10.1278536806,13.563334557,3.18868810168,43.6000760631,-20.9908340619,35.1404375696
1332,9.48,56.9,95.71,28.59,79.53,10.2031331836,12.3383327107,1.94515803582,41.7488688019,-12.4284445495,42.2198497477
1333,95.97,53.6,3.84,15.04,0.0,8.4592240517,8.87621191159,28.9225465911,35.7448592439,-0.872606914805,-51.8020602056
1334,89.72,47.67,16.86,23.49,0.0,7.97633225684,9.30281037905,22.7785465379,36.5608902094,-8.70048865488,-39.6051631637
1335,86.14,44.76,32.45,27.38,0.0,7.68482855554,9.70929496474,18.1336871003,37.3155492432,-14.6402487737,-28.7715704781
1336,84.67,44.03,49.42,28.19,0.0,7.32772206171,9.87060307379,13.5406982521,37.6091866905,-19.2918130377,-17.0686600039
1337,84.18,44.37,66.48,27.53,0.32,6.82441671752,9.81269087859,9.21238743916,37.5041368003,-23.8032270018,-4.05698094025
1338,73.24,37.65,76.55,36.81,5.41,7.75071035687,10.9018966916,6.14092027125,39.4147455377,-23.0753807729,11.4151333114
1339,49.76,34.53,79.89,45.12,24.13,10.3034823437,13.0207769466,4.52484231674,42.7945344204,-16.1628513981,25.3848389173
1340,27.24,49.69,85.8,36.78,51.34,12.0493617724,13.8939356186,3.28027260626,44.0804370529,-8.9973690949,35.3273762841
1341,5.78,71.86,96.66,17.6,78.19,11.5618208232,11.7234683136,1.9403916486,40.7731982724,1.84002149859,40.5845383804
1342,91.85,67.74,1.96,5.8,0.15,9.61141871519,8.44206041615,31.0044187931,34.8870733914,12.4853204031,-56.5864370809
1343,84.79,62.1,14.3,15.69,0.0,9.59288331508,9.28421129891,25.0490038135,36.5258385641,5.27255771477,-43.8561215147
1344,80.95,59.62,29.97,19.84,0.0,9.2774680668,9.55681448283,19.8901515498,37.0349757259,0.510461254051,-33.0327751411
1345,78.83,58.59,46.82,21.47,0.0,8.67978677956,9.53265473033,14.5925331098,36.9902469747,-4.32631215095,-20.9006545996
1346,76.99,57.74,63.49,22.83,0.0,8.41809932643,9.69755658917,10.2945964563,37.294054709,-7.9107797109,-8.0515716558
1347,62.52,49.83,72.3,36.6,3.24,9.64125426536,10.9396412223,6.85437801322,39.4786241577,-7.06621795823,8.38587462255
1348,43.86,52.28,78.74,37.76,23.12,11.9904061856,12.7101679729,4.96180544,42.3232548357,-1.83166224758,22.2010992369
1349,21.96,66.28,85.26,26.96,51.46,12.8844326721,12.6259262754,3.45838784345,42.1941155779,4.77948922157,30.8613346868
1350,2.94,81.73,98.52,10.45,74.22,12.6022171482,10.8171488103,1.78480380633,39.2707796335,15.4999752591,39.5685396465
1351,87.09,79.14,0.0,0.0,0.0,10.1833923067,7.22231118378,30.4619761428,32.3077401412,28.1134584935,-60.1869326994
1352,79.32,74.01,11.22,9.61,0.0,10.1845756827,8.03579512657,24.7083826841,34.0573215529,20.5813135592,-47.5001224383
1353,73.91,70.95,25.89,15.77,0.0,9.81239381465,8.23832213583,19.328623855,34.4743706417,15.8689092195,-36.2650672866
1354,69.17,68.58,41.33,20.57,0.0,9.5420105925,8.48101426204,14.5793805109,34.9652220124,11.5890859463,-24.3583383233
1355,66.3,67.46,58.13,22.89,0.0,9.28044981219,8.62472128415,10.4878526685,35.2514722763,8.22251848751,-12.1947567314
1356,57.12,64.59,70.72,29.36,3.52,9.86822586173,9.39238577213,7.08079066575,36.7290519845,6.59235484213,2.69476055117
1357,37.67,69.32,76.55,26.87,27.31,11.8380305189,10.6903758843,5.10154328056,39.0540130064,11.1982330611,15.8357001867
1358,16.71,78.66,85.11,19.53,50.13,12.0448554167,10.1175437623,3.27839763826,38.0525706475,16.9536476018,24.9475111275
1359,0.26,90.96,99.86,1.01,71.74,12.7294072068,9.52853511887,1.55836505496,36.9826124913,26.2135340284,38.0874231466
1360,71.25,83.0,5.51,8.04,0.0,11.0996377301,7.24337471205,24.2061268949,32.354656972,34.7967604039,-49.522898342
1361,62.25,78.67,17.73,18.13,0.0,11.566502287,8.12074469776,19.1877351973,34.2330955285,30.063391942,-36.3807699065
1362,54.33,75.56,31.92,25.54,0.0,12.4308311397,9.14586086511,15.2393115741,36.2636238258,27.3063571994,-23.7881316582
1363,50.7,74.65,49.65,27.89,0.0,12.232374712,9.39270548234,10.9468411537,36.7296502643,23.9462678224,-11.0922336825
1364,49.77,74.81,68.69,27.67,0.0,11.6416920444,9.12783766978,7.09005416355,36.229270328,21.9923580858,1.79461444537
1365,33.45,78.69,77.29,24.67,20.7,13.4418074254,10.2357074377,4.95707198477,38.2621849464,25.3615040856,15.2241792469
1366,11.84,87.74,85.67,15.14,46.35,13.3792819836,9.62836029107,3.22761238585,37.166993236,29.679560018,23.7748887632
1367,0.0,94.23,100.0,0.0,61.74,14.6762736099,9.8860726209,1.73650523294,37.6371781236,35.7605565738,37.2592551978
1368,64.59,92.32,1.27,4.78,0.02,12.7569655774,7.08790979373,23.397254876,32.0062058605,47.8471517332,-48.6266240733
1369,50.98,86.61,9.99,19.53,0.0,14.3170908771,8.71230045717,18.980945995,35.4243649649,43.1027378704,-33.8834344582
1370,38.38,82.69,21.94,30.11,0.0,15.1016861461,9.6153769781,14.7955187101,37.1430849002,40.4450991737,-21.1552815118
1371,34.99,82.31,41.47,31.45,0.0,14.8749275538,9.76359396897,10.7387039512,37.4147531931,37.9183681684,-9.26038892447
1372,33.96,82.58,61.77,31.05,0.0,14.5540346454,9.79863566874,7.1516727267,37.4785790399,35.7009474536,3.69365945012
1373,29.79,83.81,79.47,29.48,5.25,14.8005790252,10.1960912578,4.43850397502,38.1920891628,34.1202686048,17.9359846096
1374,9.92,92.14,88.8,17.84,34.31,15.353901366,10.1273676633,2.97716407189,38.0700595869,37.9416171213,27.13543317
1375,0.0,97.05,100.0,0.0,50.94,16.6493750091,10.5310580627,1.72644267653,38.7791545267,42.3021941917,39.3350455095
1376,40.73,94.71,3.4,19.52,0.0,16.4291185666,8.84591453055,17.8059606854,35.6859181532,54.401909041,-30.8497562431
1377,21.98,89.76,12.16,33.56,0.0,17.3742857739,10.0589343194,14.6227157524,37.9479955936,49.8682839623,-19.3267108563
1378,20.73,90.18,34.67,32.73,0.0,17.9104362373,10.6851578345,11.7143625611,39.045054128,48.0150795733,-9.4305012364
1379,19.74,90.54,56.16,32.03,0.0,17.5201823929,10.7082744253,8.11007381442,39.0847209098,45.7568745195,2.67360847933
1380,18.97,90.83,76.98,31.48,0.0,17.3366195678,10.772744753,4.84884857512,39.1950476395,44.2888356703,17.4068090042
1381,10.52,94.76,93.28,24.32,15.46,17.2518221036,10.5526667518,2.60015671104,38.8165960645,45.4592405843,31.3390515034
1382,10.8,96.75,6.55,31.61,0.0,19.8845002474,10.6024385874,14.7519618413,38.9026420685,58.7468266117,-18.0107803266
1383,10.04,96.96,29.99,29.91,0.0,20.3766335872,11.1360670331,12.155851307,39.8087036603,57.2585343126,-9.40846335097
1384,9.44,97.12,52.0,28.51,0.0,19.8426000227,11.0991422781,8.54289150638,39.7469522197,54.8999285118,2.20180587904
1385,8.98,97.25,73.02,27.42,0.0,19.8925876979,11.4087844465,5.5042612853,40.260611405,52.9335530498,15.8875171173
1386,8.63,97.35,93.77,26.57,0.0,19.3119478728,11.3466128229,2.69658193784,40.1582287016,50.4719565662,32.8807678876
1387,100.0,2.25,6.88,18.71,94.17,3.68891483812,10.4625685187,7.77207742626,38.6601426737,-67.1300941507,3.24205003983
1388,100.0,3.06,33.98,17.97,93.75,3.58944388849,10.3749466508,6.52617002383,38.5071255476,-67.9986465336,8.12658609308
1389,98.85,3.85,57.5,17.89,94.58,3.34449778254,10.0505664073,4.95651147811,37.9330318704,-69.4114177491,14.6596264174
1390,96.92,5.25,79.81,17.77,96.31,3.22793984217,9.75049227647,3.44922408836,37.3908502145,-68.9911015668,22.6412585679
1391,87.16,2.73,96.62,23.01,100.0,3.2059621733,9.19170839298,2.04367216094,36.3508095366,-64.8747162478,31.9606186414
1392,100.0,3.61,2.25,27.38,73.29,4.88730121763,11.1151633969,12.9965529834,39.7737620738,-55.3681176917,-11.8497721891
1393,98.85,6.81,24.1,25.01,74.97,4.62483280602,11.0328984417,10.8598704978,39.6358246148,-58.1470929265,-5.81073151573
1394,98.13,7.46,46.89,24.65,75.01,4.4691634882,10.9449634612,8.53383279429,39.4876196574,-59.569804136,1.78788722573
1395,97.35,8.19,68.54,24.34,75.34,4.05342132755,10.4368438305,5.98835134186,38.6153076309,-61.5611481223,10.7393488441
1396,90.43,14.03,83.96,21.96,83.32,4.02619619824,10.3097972957,3.83911704209,38.3927936132,-60.9921357251,21.8461431945
1397,68.09,6.36,94.05,38.02,92.95,4.56920660516,10.2691111947,2.14432345908,38.321148227,-53.2116527071,34.4159642595
1398,100.0,8.87,18.57,34.78,49.86,5.18929320052,10.2206096508,14.1204647561,38.2354927013,-45.0023605181,-17.5298147079
1399,99.48,10.53,39.69,33.3,50.26,4.90272315432,10.1964890457,11.3643390147,38.1927938993,-48.3591762654,-9.85021046404
1400,99.01,11.05,60.07,32.88,50.1,4.45193056605,9.84010296482,8.27789122489,37.5539123553,-51.4660010214,-0.598013678205
1401,96.73,13.62,77.78,30.96,53.67,4.1904159484,9.68056195455,5.5413291287,37.2629045056,-53.7949350373,10.5373807601
1402,83.23,14.08,87.92,33.99,66.14,4.73374687397,10.2275897558,3.56042069899,38.2478364949,-50.7493948161,23.380791966
1403,50.5,10.68,91.74,49.34,81.83,5.78503846116,10.5525178678,2.23272796945,38.8163382671,-40.5422339478,34.4665620663
1404,100.0,10.08,12.08,48.01,16.64,5.39050221107,8.70496978562,16.2229746734,35.4099378183,-30.4143174218,-27.6597056841
1405,97.92,18.67,27.79,39.76,27.65,4.73331713933,8.15671017969,12.8785436483,34.3071444393,-33.7691933552,-20.947064159
1406,98.43,17.98,49.23,40.4,24.57,4.22724220434,7.91949486481,9.83990416224,33.8146576216,-38.4183533765,-12.5569683571
1407,97.94,18.6,68.04,39.75,24.82,3.92566301908,7.79769323189,7.25180574577,33.5579543294,-41.6082456817,-3.47721519453
1408,94.41,22.4,83.33,35.97,33.08,3.78793323157,7.86572231314,4.93598630198,33.701656019,-44.2631955409,7.47242102655
1409,73.88,14.33,89.53,46.46,48.28,4.48029377229,8.46030774349,2.95450433758,34.9237107693,-39.7488101745,21.878792319
1410,31.36,16.18,89.27,59.26,70.06,5.29222698765,8.28922976818,1.95364019012,34.5781238115,-27.9978589141,29.7732602056
1411,9.92,59.81,95.54,29.62,100.0,4.34632327537,6.72140752145,1.22263479272,31.1640833764,-25.3533180108,32.1935148458
1412,98.77,30.66,17.74,43.96,0.0,4.90288751906,6.77851531301,15.3671143116,31.29728188,-18.6350717603,-32.6683012633
1413,95.23,30.47,33.57,43.14,5.9,4.65077663376,6.97345060686,12.7722737682,31.7463926932,-23.8018646284,-25.0651442239
1414,94.86,30.91,52.81,42.49,5.77,4.34799354432,7.01778331361,9.75577475549,31.8473593034,-28.2756819701,-15.667498244
1415,94.46,31.4,71.21,41.81,6.08,3.80279137253,6.69458623521,6.58231928967,31.1012648002,-32.8326697793,-4.8876495277
1416,86.03,25.31,84.17,47.44,11.86,4.04003460473,7.11059152786,4.29168621356,32.0573589091,-33.4857226181,8.20066805019
1417,60.92,18.81,87.97,56.41,32.97,5.27484113996,8.02174524699,2.74169153848,34.0281309288,-25.8355011297,21.9570440102
1418,24.66,35.76,90.41,54.99,63.03,6.44018641871,8.50282512685,1.91180294379,35.008874182,-17.0044405493,30.9288527554
1419,4.98,77.25,97.59,16.76,100.0,4.60520171435,5.41452367066,1.10491969294,27.8845256202,-7.75234172966,28.1691411533
1420,100.0,56.95,1.97,25.6,0.0,6.55088483587,6.58631747611,23.0810362359,30.8459671501,2.09483533485,-50.0324010694
1421,95.04,51.99,16.63,32.86,0.0,5.7577742712,6.44314807986,17.787250562,30.5040410644,-5.02134298853,-39.7419940304
1422,91.08,48.57,33.51,36.88,0.0,5.25712221977,6.47865486889,13.6624713935,30.5893091795,-11.2257568287,-29.4991618066
1423,89.33,47.5,51.83,37.96,0.0,4.85397262817,6.51900077604,10.092060864,30.6858209553,-16.6175306259,-18.7853408682
1424,88.81,48.06,70.33,37.02,0.85,4.45271616929,6.4680454324,6.67142617551,30.5638637546,-21.325931069,-6.20096899213
1425,73.79,36.51,80.1,50.7,4.91,4.94862676304,7.01481877155,3.97631608797,31.8406209227,-20.4028183868,9.70239220691
1426,44.49,29.97,83.63,61.78,23.76,6.25791162966,7.74517959873,2.52255588702,33.4464541618,-12.2020595836,22.7149963069
1427,20.08,53.65,91.91,48.61,58.18,7.87576453681,8.88312858004,1.93508772255,35.758296249,-6.1604986983,31.9904120101
1428,98.56,74.7,1.92,13.54,0.0,7.07788209634,5.70130212074,24.5905284987,28.6460122834,16.9077565999,-56.6168842244
1429,90.84,68.22,15.11,23.62,0.0,6.60163480769,5.96425357306,19.1946121177,29.3220997564,9.18871755624,-44.8626954705
1430,86.66,65.28,31.95,27.97,0.0,6.45881490303,6.38016450776,15.3150808069,30.3520146193,3.26363646397,-34.169014453
1431,84.32,63.98,50.09,29.8,0.0,6.07891906336,6.50210654186,11.2006349736,30.6454567167,-2.06305478877,-22.3645126754
1432,81.25,62.05,67.45,32.65,0.0,6.00199715938,6.93217878837,7.48871930307,31.6520118302,-7.24457251238,-7.72131327853
1433,62.6,51.36,75.73,48.88,3.9,7.06292101673,7.93393239007,4.72345977548,33.8449105519,-5.64889648242,8.85854959491
1434,40.5,52.29,83.58,52.57,23.28,8.94939557972,9.26945968077,3.1967783009,36.4980045051,0.0919066942377,22.8383488317
1435,16.07,68.78,93.22,41.66,54.69,9.83057973383,9.34285286576,1.98271072607,36.6361956323,6.69481968765,33.0382028302
1436,94.82,88.21,0.82,3.96,0.48,7.56481205291,4.8147769735,24.7747230339,26.2004142552,32.1438162816,-61.1661605567
1437,86.0,81.38,12.97,16.31,0.0,7.80259962313,5.74305344531,20.3535684969,28.7547300441,23.3534270083,-48.268335297
1438,79.0,76.87,27.59,24.34,0.0,8.0740448572,6.54293357975,16.4899606852,30.7428827704,17.2631194353,-36.3408644396
1439,73.21,73.65,43.76,30.11,0.0,7.89885013194,6.93786398035,12.0976571197,31.6650349993,11.6946239558,-23.2804388718
1440,69.93,72.21,61.95,32.69,0.0,7.72186515195,7.19125467886,8.29978756391,32.2383982962,7.58913230945,-9.84456122665
1441,57.99,69.18,74.44,39.05,6.76,8.5852205827,8.00335910395,5.08988299949,33.9898795676,7.78954967415,7.16473483663
1442,36.32,72.55,82.36,39.6,28.94,10.3398078475,9.06935387885,3.4272771351,36.1174836199,12.8960396144,20.5933319004
1443,12.62,82.69,93.98,32.79,53.55,10.797205448,8.69717059924,1.89203036617,35.3945797144,19.4642460182,31.7911092056
1444,76.41,89.87,5.96,16.46,0.0,9.09200365629,5.57630119368,19.8524438555,28.3173105681,36.5496190036,-47.9845244142
1445,65.61,84.15,18.04,28.05,0.0,9.96046463071,6.79419185947,16.2685439346,31.3337149901,30.5745323352,-34.7964649663
1446,55.95,80.09,32.68,36.5,0.0,10.4143564913,7.56382621578,12.3800454925,33.0574725953,26.6552539717,-21.6939563578
1447,52.14,79.12,52.34,38.7,0.0,10.5638442243,7.93697303677,8.87738220335,33.8512773571,24.3675505674,-9.17319930023
1448,50.59,79.44,72.94,38.3,1.07,10.3061985738,8.03927754807,5.36696190644,34.0645515164,21.4872326168,5.88477938875
1449,32.03,83.86,82.94,35.31,24.3,11.9584943481,8.91716794095,3.69151638803,35.8243230514,25.9593796087,18.3516962889
1450,9.39,93.09,95.27,26.49,50.25,12.1588283022,8.29682746844,2.05104721645,34.5935719729,32.6489891775,28.8608540179
1451,68.16,98.64,0.7,14.46,0.0,10.2004219437,5.36713874395,18.5064258148,27.7561326206,47.8641245011,-46.0746841776
1452,52.25,91.87,8.52,30.92,0.0,12.1237166696,7.06928461932,15.9118154863,31.9641197212,43.741259121,-32.8524314281
1453,36.86,86.95,20.54,42.39,0.0,12.83625634,7.98970762085,12.4737128955,33.961440493,39.9461672844,-20.4027453999
1454,34.06,86.84,42.98,42.97,0.0,12.6004158395,8.10220355113,9.04225257831,34.1948359451,37.3669529766,-9.16612619162
1455,33.03,87.14,65.67,42.54,0.0,12.4395728922,8.31112071387,5.91806768584,34.622608432,34.4388930881,4.18304874193
1456,25.55,89.68,83.85,39.48,10.98,12.6975550236,8.44588078419,3.55971781461,34.8947483752,35.0004241399,17.6042221005
1457,8.53,97.38,96.09,26.31,38.1,13.4147455058,8.50305715546,2.16893635025,35.0093381616,39.2082987123,28.4801486548
1458,40.37,97.07,2.52,28.95,0.0,14.6685617271,7.89644296805,16.0080463373,33.7662775023,52.3987062096,-29.9777327732
1459,18.93,94.41,9.97,45.52,0.0,13.1572790281,7.42032553873,10.8613457869,32.7452507522,47.2991126729,-17.6956378748
1460,17.7,94.91,35.34,44.61,0.0,13.0320932622,7.51875398943,8.3856539539,32.9598352345,45.5552018733,-8.92036760555
